survival_time,survival_rate,total_gains,gain,efficiency,equality,over_usage,gains_by_agent,scenario,model,run,Type
2,0.0,120.0,24.0,19.999999999999996,79.33333333333333,70.0,"{'persona_0': 20.0, 'persona_1': 35.0, 'persona_2': 20.0, 'persona_3': 34.0, 'persona_4': 11.0}",pollution_v6.4_final,VeilOfIgnorance_Meta-Llama-3-8B,worthy-cloud-509,run
1,0.0,100.0,20.0,16.666666666666664,73.6,80.0,"{'persona_0': 30.0, 'persona_1': 24.0, 'persona_2': 20.0, 'persona_3': 26.0, 'persona_4': 0.0}",pollution_v6.4_final,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,charmed-resonance-569,run
1,0.0,100.0,20.0,16.666666666666664,56.00000000000001,60.0,"{'persona_0': 1.0, 'persona_1': 37.0, 'persona_2': 25.0, 'persona_3': 37.0, 'persona_4': 0.0}",pollution_v6.4_final,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,graceful-aardvark-565,run
1,0.0,100.0,20.0,16.666666666666664,90.4,100.0,"{'persona_0': 26.0, 'persona_1': 20.0, 'persona_2': 17.0, 'persona_3': 16.0, 'persona_4': 21.0}",pollution_v6.4_final,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,morning-voice-567,run
1,0.0,100.0,20.0,16.666666666666664,69.19999999999999,80.0,"{'persona_0': 1.0, 'persona_1': 32.0, 'persona_2': 18.0, 'persona_3': 32.0, 'persona_4': 17.0}",pollution_v6.4_final,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,prime-fire-571,run
1,0.0,100.0,20.0,16.666666666666664,91.2,100.0,"{'persona_0': 20.0, 'persona_1': 20.0, 'persona_2': 16.0, 'persona_3': 18.0, 'persona_4': 26.0}",pollution_v6.4_final,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,smart-resonance-563,run
3,0.0,156.0,31.2,26.0,94.61538461538461,53.333333333333336,"{'persona_0': 34.0, 'persona_1': 33.0, 'persona_2': 33.0, 'persona_3': 24.0, 'persona_4': 32.0}",pollution_v6.4_final,VeilOfIgnorance_Phi-4,crisp-spaceship-517,run
5,0.0,203.0,40.6,33.833333333333336,94.28571428571428,52.0,"{'persona_0': 34.0, 'persona_1': 47.0, 'persona_2': 39.0, 'persona_3': 42.0, 'persona_4': 41.0}",pollution_v6.4_final,VeilOfIgnorance_Phi-4,generous-forest-527,run
8,0.0,310.0,62.0,51.66666666666666,83.09677419354838,15.0,"{'persona_0': 47.0, 'persona_1': 101.0, 'persona_2': 46.0, 'persona_3': 68.0, 'persona_4': 48.0}",pollution_v6.4_final,VeilOfIgnorance_Phi-4,northern-puddle-529,run
12,100.0,335.0,67.0,55.833333333333336,100.0,0.0,"{'persona_0': 67.0, 'persona_1': 67.0, 'persona_2': 67.0, 'persona_3': 67.0, 'persona_4': 67.0}",pollution_v6.4_final,VeilOfIgnorance_Phi-4,polished-salad-521,run
3,0.0,170.0,34.0,28.333333333333332,94.82352941176471,40.0,"{'persona_0': 36.0, 'persona_1': 34.0, 'persona_2': 28.0, 'persona_3': 38.0, 'persona_4': 34.0}",pollution_v6.4_final,VeilOfIgnorance_Phi-4,smooth-dust-514,run
1,0.0,100.0,20.0,16.666666666666664,91.2,100.0,"{'persona_0': 25.0, 'persona_1': 17.0, 'persona_2': 17.0, 'persona_3': 18.0, 'persona_4': 23.0}",sheep_v6.4_final,Meta-Llama-2-13B,atomic-glade-89,run
1,0.0,100.0,20.0,16.666666666666664,87.6,100.0,"{'persona_0': 16.0, 'persona_1': 18.0, 'persona_2': 17.0, 'persona_3': 31.0, 'persona_4': 18.0}",sheep_v6.4_final,Meta-Llama-2-13B,glowing-tree-188,run
1,0.0,100.0,20.0,16.666666666666664,91.60000000000001,100.0,"{'persona_0': 17.0, 'persona_1': 22.0, 'persona_2': 19.0, 'persona_3': 25.0, 'persona_4': 17.0}",sheep_v6.4_final,Meta-Llama-2-13B,toasty-deluge-88,run
1,0.0,100.0,20.0,16.666666666666664,90.0,100.0,"{'persona_0': 26.0, 'persona_1': 21.0, 'persona_2': 20.0, 'persona_3': 15.0, 'persona_4': 18.0}",sheep_v6.4_final,Meta-Llama-2-13B,tough-dream-190,run
1,0.0,100.0,20.0,16.666666666666664,87.2,100.0,"{'persona_0': 18.0, 'persona_1': 20.0, 'persona_2': 29.0, 'persona_3': 14.0, 'persona_4': 19.0}",sheep_v6.4_final,Meta-Llama-2-13B,wobbly-plasma-90,run
1,0.0,100.0,20.0,16.666666666666664,80.4,80.0,"{'persona_0': 20.0, 'persona_1': 27.0, 'persona_2': 25.0, 'persona_3': 23.0, 'persona_4': 5.0}",sheep_v6.4_final,Meta-Llama-2-7B,dauntless-serenity-67,run
1,0.0,100.0,20.0,16.666666666666664,79.60000000000001,80.0,"{'persona_0': 23.0, 'persona_1': 26.0, 'persona_2': 19.0, 'persona_3': 27.0, 'persona_4': 5.0}",sheep_v6.4_final,Meta-Llama-2-7B,deep-energy-396,run
1,0.0,100.0,20.0,16.666666666666664,78.8,80.0,"{'persona_0': 29.0, 'persona_1': 20.0, 'persona_2': 21.0, 'persona_3': 25.0, 'persona_4': 5.0}",sheep_v6.4_final,Meta-Llama-2-7B,gentle-totem-64,run
1,0.0,100.0,20.0,16.666666666666664,76.0,80.0,"{'persona_0': 18.0, 'persona_1': 32.0, 'persona_2': 21.0, 'persona_3': 24.0, 'persona_4': 5.0}",sheep_v6.4_final,Meta-Llama-2-7B,logical-shape-63,run
1,0.0,100.0,20.0,16.666666666666664,78.0,80.0,"{'persona_0': 25.0, 'persona_1': 23.0, 'persona_2': 29.0, 'persona_3': 18.0, 'persona_4': 5.0}",sheep_v6.4_final,Meta-Llama-2-7B,proud-paper-399,run
1,0.0,100.0,20.0,16.666666666666664,92.80000000000001,100.0,"{'persona_0': 16.0, 'persona_1': 18.0, 'persona_2': 22.0, 'persona_3': 21.0, 'persona_4': 23.0}",sheep_v6.4_final,Meta-Llama-3-8B,decent-night-238,run
1,0.0,100.0,20.0,16.666666666666664,88.4,100.0,"{'persona_0': 21.0, 'persona_1': 15.0, 'persona_2': 25.0, 'persona_3': 15.0, 'persona_4': 24.0}",sheep_v6.4_final,Meta-Llama-3-8B,different-snow-236,run
1,0.0,100.0,20.0,16.666666666666664,90.4,100.0,"{'persona_0': 17.0, 'persona_1': 21.0, 'persona_2': 20.0, 'persona_3': 16.0, 'persona_4': 26.0}",sheep_v6.4_final,Meta-Llama-3-8B,grateful-fog-234,run
1,0.0,100.0,20.0,16.666666666666664,92.4,100.0,"{'persona_0': 21.0, 'persona_1': 23.0, 'persona_2': 22.0, 'persona_3': 15.0, 'persona_4': 19.0}",sheep_v6.4_final,Meta-Llama-3-8B,jumping-resonance-241,run
1,0.0,100.0,20.0,16.666666666666664,94.0,100.0,"{'persona_0': 19.0, 'persona_1': 24.0, 'persona_2': 17.0, 'persona_3': 20.0, 'persona_4': 20.0}",sheep_v6.4_final,Meta-Llama-3-8B,warm-snowball-243,run
1,0.0,100.0,20.0,16.666666666666664,89.60000000000001,100.0,"{'persona_0': 17.0, 'persona_1': 14.0, 'persona_2': 22.0, 'persona_3': 24.0, 'persona_4': 23.0}",sheep_v6.4_final,Mistral-7B-Instruct-v0.2,noble-pyramid-94,run
1,0.0,100.0,20.0,16.666666666666664,92.0,100.0,"{'persona_0': 23.0, 'persona_1': 23.0, 'persona_2': 17.0, 'persona_3': 16.0, 'persona_4': 21.0}",sheep_v6.4_final,Mistral-7B-Instruct-v0.2,robust-valley-65,run
1,0.0,100.0,20.0,16.666666666666664,88.0,100.0,"{'persona_0': 19.0, 'persona_1': 16.0, 'persona_2': 15.0, 'persona_3': 26.0, 'persona_4': 24.0}",sheep_v6.4_final,Mistral-7B-Instruct-v0.2,sage-butterfly-95,run
1,0.0,100.0,20.0,16.666666666666664,95.19999999999999,100.0,"{'persona_0': 19.0, 'persona_1': 23.0, 'persona_2': 19.0, 'persona_3': 18.0, 'persona_4': 21.0}",sheep_v6.4_final,Mistral-7B-Instruct-v0.2,swift-darkness-62,run
1,0.0,100.0,20.0,16.666666666666664,84.39999999999999,100.0,"{'persona_0': 23.0, 'persona_1': 30.0, 'persona_2': 14.0, 'persona_3': 17.0, 'persona_4': 16.0}",sheep_v6.4_final,Mistral-7B-Instruct-v0.2,volcanic-cherry-66,run
3,0.0,162.0,32.4,27.0,95.55555555555556,80.0,"{'persona_0': 30.0, 'persona_1': 30.0, 'persona_2': 36.0, 'persona_3': 36.0, 'persona_4': 30.0}",sheep_v6.4_final,Phi-4,denim-shadow-314,run
3,0.0,162.0,32.4,27.0,95.55555555555556,80.0,"{'persona_0': 30.0, 'persona_1': 30.0, 'persona_2': 36.0, 'persona_3': 36.0, 'persona_4': 30.0}",sheep_v6.4_final,Phi-4,distinctive-breeze-317,run
4,0.0,169.0,33.8,28.16666666666666,96.21301775147928,70.0,"{'persona_0': 31.0, 'persona_1': 31.0, 'persona_2': 37.0, 'persona_3': 35.0, 'persona_4': 35.0}",sheep_v6.4_final,Phi-4,efficient-vortex-335,run
4,0.0,171.0,34.2,28.500000000000004,92.51461988304094,80.0,"{'persona_0': 32.0, 'persona_1': 32.0, 'persona_2': 41.0, 'persona_3': 38.0, 'persona_4': 28.0}",sheep_v6.4_final,Phi-4,glad-universe-332,run
3,0.0,162.0,32.4,27.0,95.55555555555556,80.0,"{'persona_0': 30.0, 'persona_1': 30.0, 'persona_2': 36.0, 'persona_3': 36.0, 'persona_4': 30.0}",sheep_v6.4_final,Phi-4,lemon-forest-313,run
3,0.0,100.0,20.0,16.666666666666664,19.999999999999996,6.666666666666667,"{'persona_0': 0.0, 'persona_1': 0.0, 'persona_2': 100.0, 'persona_3': 0.0, 'persona_4': 0.0}",sheep_v6.4_final,Qwen2.5-7B,ethereal-glade-219,run
6,0.0,250.0,50.0,41.666666666666664,43.99999999999999,13.333333333333334,"{'persona_0': 50.0, 'persona_1': 0.0, 'persona_2': 150.0, 'persona_3': 0.0, 'persona_4': 50.0}",sheep_v6.4_final,Qwen2.5-7B,gallant-firebrand-221,run
4,0.0,110.0,22.0,18.333333333333336,27.27272727272727,10.0,"{'persona_0': 20.0, 'persona_1': 0.0, 'persona_2': 0.0, 'persona_3': 90.0, 'persona_4': 0.0}",sheep_v6.4_final,Qwen2.5-7B,icy-vortex-224,run
2,0.0,100.0,20.0,16.666666666666664,40.0,20.0,"{'persona_0': 50.0, 'persona_1': 0.0, 'persona_2': 50.0, 'persona_3': 0.0, 'persona_4': 0.0}",sheep_v6.4_final,Qwen2.5-7B,northern-sky-223,run
12,100.0,130.0,26.0,21.666666666666668,26.15384615384615,5.0,"{'persona_0': 0.0, 'persona_1': 0.0, 'persona_2': 20.0, 'persona_3': 0.0, 'persona_4': 110.0}",sheep_v6.4_final,Qwen2.5-7B,vocal-blaze-206,run
1,0.0,100.0,20.0,16.666666666666664,80.0,100.0,"{'persona_0': 15.0, 'persona_1': 27.0, 'persona_2': 15.0, 'persona_3': 12.0, 'persona_4': 31.0}",sheep_v6.4_final,Systemic_Meta-Llama-3-8B,avid-morning-458,run
1,0.0,100.0,20.0,16.666666666666664,90.8,100.0,"{'persona_0': 15.0, 'persona_1': 19.0, 'persona_2': 26.0, 'persona_3': 20.0, 'persona_4': 20.0}",sheep_v6.4_final,Systemic_Meta-Llama-3-8B,cool-puddle-452,run
1,0.0,100.0,20.0,16.666666666666664,92.4,100.0,"{'persona_0': 22.0, 'persona_1': 19.0, 'persona_2': 24.0, 'persona_3': 19.0, 'persona_4': 16.0}",sheep_v6.4_final,Systemic_Meta-Llama-3-8B,dry-valley-449,run
1,0.0,100.0,20.0,16.666666666666664,94.8,100.0,"{'persona_0': 20.0, 'persona_1': 18.0, 'persona_2': 19.0, 'persona_3': 19.0, 'persona_4': 24.0}",sheep_v6.4_final,Systemic_Meta-Llama-3-8B,lemon-cosmos-455,run
1,0.0,100.0,20.0,16.666666666666664,88.8,100.0,"{'persona_0': 15.0, 'persona_1': 16.0, 'persona_2': 25.0, 'persona_3': 20.0, 'persona_4': 24.0}",sheep_v6.4_final,Systemic_Meta-Llama-3-8B,valiant-armadillo-447,run
1,0.0,100.0,20.0,16.666666666666664,88.0,100.0,"{'persona_0': 19.0, 'persona_1': 20.0, 'persona_2': 27.0, 'persona_3': 21.0, 'persona_4': 13.0}",sheep_v6.4_final,Systemic_Mistral-7B-Instruct-v0.2,cool-feather-562,run
1,0.0,100.0,20.0,16.666666666666664,86.8,100.0,"{'persona_0': 22.0, 'persona_1': 15.0, 'persona_2': 20.0, 'persona_3': 15.0, 'persona_4': 28.0}",sheep_v6.4_final,Systemic_Mistral-7B-Instruct-v0.2,golden-donkey-564,run
1,0.0,100.0,20.0,16.666666666666664,90.4,100.0,"{'persona_0': 19.0, 'persona_1': 18.0, 'persona_2': 20.0, 'persona_3': 27.0, 'persona_4': 16.0}",sheep_v6.4_final,Systemic_Mistral-7B-Instruct-v0.2,royal-haze-566,run
1,0.0,100.0,20.0,16.666666666666664,93.19999999999999,100.0,"{'persona_0': 20.0, 'persona_1': 21.0, 'persona_2': 15.0, 'persona_3': 21.0, 'persona_4': 23.0}",sheep_v6.4_final,Systemic_Mistral-7B-Instruct-v0.2,silver-universe-568,run
1,0.0,100.0,20.0,16.666666666666664,94.8,100.0,"{'persona_0': 20.0, 'persona_1': 24.0, 'persona_2': 19.0, 'persona_3': 19.0, 'persona_4': 18.0}",sheep_v6.4_final,Systemic_Mistral-7B-Instruct-v0.2,vibrant-haze-560,run
12,100.0,600.0,120.0,100.0,100.0,0.0,"{'persona_0': 120.0, 'persona_1': 120.0, 'persona_2': 120.0, 'persona_3': 120.0, 'persona_4': 120.0}",sheep_v6.4_final,Systemic_Phi-4,fallen-smoke-444,run
5,0.0,225.0,45.0,37.5,95.91111111111111,80.0,"{'persona_0': 43.0, 'persona_1': 44.0, 'persona_2': 53.0, 'persona_3': 43.0, 'persona_4': 42.0}",sheep_v6.4_final,Systemic_Phi-4,light-voice-524,run
5,0.0,225.0,45.0,37.5,97.33333333333334,76.0,"{'persona_0': 42.0, 'persona_1': 44.0, 'persona_2': 47.0, 'persona_3': 44.0, 'persona_4': 48.0}",sheep_v6.4_final,Systemic_Phi-4,rich-pyramid-481,run
5,0.0,222.0,44.4,37.0,98.01801801801801,84.0,"{'persona_0': 44.0, 'persona_1': 44.0, 'persona_2': 48.0, 'persona_3': 43.0, 'persona_4': 43.0}",sheep_v6.4_final,Systemic_Phi-4,royal-vortex-512,run
12,100.0,600.0,120.0,100.0,100.0,0.0,"{'persona_0': 120.0, 'persona_1': 120.0, 'persona_2': 120.0, 'persona_3': 120.0, 'persona_4': 120.0}",sheep_v6.4_final,Systemic_Phi-4,volcanic-water-518,run
1,0.0,100.0,20.0,16.666666666666664,95.19999999999999,100.0,"{'persona_0': 23.0, 'persona_1': 19.0, 'persona_2': 21.0, 'persona_3': 18.0, 'persona_4': 19.0}",sheep_v6.4_final,Univ_alt_Meta-Llama-3-8B,cool-elevator-451,run
1,0.0,100.0,20.0,16.666666666666664,85.6,100.0,"{'persona_0': 21.0, 'persona_1': 26.0, 'persona_2': 15.0, 'persona_3': 13.0, 'persona_4': 25.0}",sheep_v6.4_final,Univ_alt_Meta-Llama-3-8B,gentle-rain-461,run
1,0.0,100.0,20.0,16.666666666666664,86.4,100.0,"{'persona_0': 16.0, 'persona_1': 18.0, 'persona_2': 15.0, 'persona_3': 22.0, 'persona_4': 29.0}",sheep_v6.4_final,Univ_alt_Meta-Llama-3-8B,lunar-butterfly-454,run
1,0.0,100.0,20.0,16.666666666666664,83.6,100.0,"{'persona_0': 15.0, 'persona_1': 19.0, 'persona_2': 34.0, 'persona_3': 16.0, 'persona_4': 16.0}",sheep_v6.4_final,Univ_alt_Meta-Llama-3-8B,toasty-voice-457,run
1,0.0,100.0,20.0,16.666666666666664,82.4,100.0,"{'persona_0': 17.0, 'persona_1': 28.0, 'persona_2': 28.0, 'persona_3': 13.0, 'persona_4': 14.0}",sheep_v6.4_final,Univ_alt_Meta-Llama-3-8B,vocal-sound-459,run
1,0.0,100.0,20.0,16.666666666666664,77.60000000000001,80.0,"{'persona_0': 15.0, 'persona_1': 31.0, 'persona_2': 15.0, 'persona_3': 10.0, 'persona_4': 29.0}",sheep_v6.4_final,Univ_alt_Mistral-7B-Instruct-v0.2,driven-night-582,run
1,0.0,100.0,20.0,16.666666666666664,76.0,80.0,"{'persona_0': 15.0, 'persona_1': 35.0, 'persona_2': 15.0, 'persona_3': 10.0, 'persona_4': 25.0}",sheep_v6.4_final,Univ_alt_Mistral-7B-Instruct-v0.2,fiery-monkey-579,run
1,0.0,100.0,20.0,16.666666666666664,72.0,80.0,"{'persona_0': 30.0, 'persona_1': 27.0, 'persona_2': 15.0, 'persona_3': 1.0, 'persona_4': 27.0}",sheep_v6.4_final,Univ_alt_Mistral-7B-Instruct-v0.2,genial-durian-583,run
1,0.0,100.0,20.0,16.666666666666664,78.8,60.0,"{'persona_0': 27.0, 'persona_1': 10.0, 'persona_2': 28.0, 'persona_3': 10.0, 'persona_4': 25.0}",sheep_v6.4_final,Univ_alt_Mistral-7B-Instruct-v0.2,glad-glitter-580,run
1,0.0,100.0,20.0,16.666666666666664,70.39999999999999,80.0,"{'persona_0': 25.0, 'persona_1': 30.0, 'persona_2': 14.0, 'persona_3': 1.0, 'persona_4': 30.0}",sheep_v6.4_final,Univ_alt_Mistral-7B-Instruct-v0.2,resilient-brook-581,run
12,100.0,600.0,120.0,100.0,98.66666666666667,1.6666666666666667,"{'persona_0': 115.0, 'persona_1': 120.0, 'persona_2': 120.0, 'persona_3': 120.0, 'persona_4': 125.0}",sheep_v6.4_final,Univ_alt_Phi-4,exalted-yogurt-463,run
12,100.0,600.0,120.0,100.0,98.66666666666667,1.6666666666666667,"{'persona_0': 115.0, 'persona_1': 120.0, 'persona_2': 120.0, 'persona_3': 120.0, 'persona_4': 125.0}",sheep_v6.4_final,Univ_alt_Phi-4,generous-jazz-520,run
3,0.0,163.0,32.6,27.16666666666666,92.14723926380368,73.33333333333333,"{'persona_0': 27.0, 'persona_1': 32.0, 'persona_2': 42.0, 'persona_3': 32.0, 'persona_4': 30.0}",sheep_v6.4_final,Univ_alt_Phi-4,sage-frost-510,run
3,0.0,158.0,31.6,26.333333333333332,86.83544303797468,53.333333333333336,"{'persona_0': 21.0, 'persona_1': 28.0, 'persona_2': 42.0, 'persona_3': 29.0, 'persona_4': 38.0}",sheep_v6.4_final,Univ_alt_Phi-4,true-morning-516,run
12,100.0,356.0,71.2,59.33333333333333,95.73033707865169,6.666666666666667,"{'persona_0': 67.0, 'persona_1': 68.0, 'persona_2': 85.0, 'persona_3': 67.0, 'persona_4': 69.0}",sheep_v6.4_final,Univ_alt_Phi-4,vibrant-shadow-525,run
1,0.0,100.0,20.0,16.666666666666664,67.19999999999999,60.0,"{'persona_0': 20.0, 'persona_1': 5.0, 'persona_2': 37.0, 'persona_3': 10.0, 'persona_4': 28.0}",sheep_v6.4_final,Univ_Meta-Llama-2-7B,divine-wind-411,run
1,0.0,100.0,20.0,16.666666666666664,68.8,60.0,"{'persona_0': 33.0, 'persona_1': 32.0, 'persona_2': 20.0, 'persona_3': 5.0, 'persona_4': 10.0}",sheep_v6.4_final,Univ_Meta-Llama-2-7B,honest-morning-409,run
2,0.0,110.0,22.0,18.333333333333336,55.63636363636364,40.0,"{'persona_0': 25.0, 'persona_1': 7.0, 'persona_2': 7.0, 'persona_3': 12.0, 'persona_4': 59.0}",sheep_v6.4_final,Univ_Meta-Llama-2-7B,lively-haze-413,run
1,0.0,100.0,20.0,16.666666666666664,56.00000000000001,40.0,"{'persona_0': 35.0, 'persona_1': 5.0, 'persona_2': 45.0, 'persona_3': 5.0, 'persona_4': 10.0}",sheep_v6.4_final,Univ_Meta-Llama-2-7B,still-morning-410,run
1,0.0,100.0,20.0,16.666666666666664,54.0,40.0,"{'persona_0': 30.0, 'persona_1': 5.0, 'persona_2': 50.0, 'persona_3': 5.0, 'persona_4': 10.0}",sheep_v6.4_final,Univ_Meta-Llama-2-7B,super-grass-412,run
4,0.0,221.0,44.2,36.83333333333333,84.43438914027149,20.0,"{'persona_0': 62.0, 'persona_1': 28.0, 'persona_2': 34.0, 'persona_3': 45.0, 'persona_4': 52.0}",sheep_v6.4_final,Univ_Meta-Llama-3-8B,iconic-cloud-295,run
1,0.0,100.0,20.0,16.666666666666664,60.0,20.0,"{'persona_0': 10.0, 'persona_1': 10.0, 'persona_2': 10.0, 'persona_3': 10.0, 'persona_4': 60.0}",sheep_v6.4_final,Univ_Meta-Llama-3-8B,northern-energy-289,run
1,0.0,100.0,20.0,16.666666666666664,67.19999999999999,40.0,"{'persona_0': 36.0, 'persona_1': 8.0, 'persona_2': 10.0, 'persona_3': 10.0, 'persona_4': 36.0}",sheep_v6.4_final,Univ_Meta-Llama-3-8B,splendid-tree-291,run
1,0.0,100.0,20.0,16.666666666666664,56.800000000000004,20.0,"{'persona_0': 10.0, 'persona_1': 8.0, 'persona_2': 10.0, 'persona_3': 10.0, 'persona_4': 62.0}",sheep_v6.4_final,Univ_Meta-Llama-3-8B,sweet-cherry-292,run
1,0.0,100.0,20.0,16.666666666666664,56.800000000000004,20.0,"{'persona_0': 62.0, 'persona_1': 8.0, 'persona_2': 10.0, 'persona_3': 10.0, 'persona_4': 10.0}",sheep_v6.4_final,Univ_Meta-Llama-3-8B,zany-energy-293,run
1,0.0,100.0,20.0,16.666666666666664,61.6,60.0,"{'persona_0': 23.0, 'persona_1': 28.0, 'persona_2': 10.0, 'persona_3': 39.0, 'persona_4': 0.0}",sheep_v6.4_final,Univ_Mistral-7B-Instruct-v0.2,avid-star-343,run
1,0.0,100.0,20.0,16.666666666666664,85.2,80.0,"{'persona_0': 27.0, 'persona_1': 23.0, 'persona_2': 10.0, 'persona_3': 20.0, 'persona_4': 20.0}",sheep_v6.4_final,Univ_Mistral-7B-Instruct-v0.2,hardy-sponge-341,run
1,0.0,100.0,20.0,16.666666666666664,79.60000000000001,80.0,"{'persona_0': 20.0, 'persona_1': 31.0, 'persona_2': 10.0, 'persona_3': 15.0, 'persona_4': 24.0}",sheep_v6.4_final,Univ_Mistral-7B-Instruct-v0.2,likely-voice-339,run
1,0.0,100.0,20.0,16.666666666666664,58.80000000000001,60.0,"{'persona_0': 43.0, 'persona_1': 20.0, 'persona_2': 10.0, 'persona_3': 27.0, 'persona_4': 0.0}",sheep_v6.4_final,Univ_Mistral-7B-Instruct-v0.2,lilac-rain-340,run
1,0.0,100.0,20.0,16.666666666666664,94.39999999999999,100.0,"{'persona_0': 23.0, 'persona_1': 19.0, 'persona_2': 20.0, 'persona_3': 17.0, 'persona_4': 21.0}",sheep_v6.4_final,Univ_Mistral-7B-Instruct-v0.2,solar-frog-342,run
12,100.0,600.0,120.0,100.0,100.0,0.0,"{'persona_0': 120.0, 'persona_1': 120.0, 'persona_2': 120.0, 'persona_3': 120.0, 'persona_4': 120.0}",sheep_v6.4_final,Univ_Phi-4,avid-capybara-542,run
12,100.0,600.0,120.0,100.0,100.0,0.0,"{'persona_0': 120.0, 'persona_1': 120.0, 'persona_2': 120.0, 'persona_3': 120.0, 'persona_4': 120.0}",sheep_v6.4_final,Univ_Phi-4,dainty-resonance-541,run
12,100.0,600.0,120.0,100.0,100.0,0.0,"{'persona_0': 120.0, 'persona_1': 120.0, 'persona_2': 120.0, 'persona_3': 120.0, 'persona_4': 120.0}",sheep_v6.4_final,Univ_Phi-4,ethereal-silence-539,run
12,100.0,600.0,120.0,100.0,100.0,0.0,"{'persona_0': 120.0, 'persona_1': 120.0, 'persona_2': 120.0, 'persona_3': 120.0, 'persona_4': 120.0}",sheep_v6.4_final,Univ_Phi-4,ruby-planet-538,run
12,100.0,600.0,120.0,100.0,100.0,0.0,"{'persona_0': 120.0, 'persona_1': 120.0, 'persona_2': 120.0, 'persona_3': 120.0, 'persona_4': 120.0}",sheep_v6.4_final,Univ_Phi-4,skilled-darkness-537,run
1,0.0,100.0,20.0,16.666666666666664,86.4,100.0,"{'persona_0': 14.0, 'persona_1': 27.0, 'persona_2': 19.0, 'persona_3': 16.0, 'persona_4': 24.0}",sheep_v6.4_final,VeilOfIgnorance_Meta-Llama-3-8B,bright-water-453,run
1,0.0,100.0,20.0,16.666666666666664,96.0,100.0,"{'persona_0': 22.0, 'persona_1': 18.0, 'persona_2': 21.0, 'persona_3': 20.0, 'persona_4': 19.0}",sheep_v6.4_final,VeilOfIgnorance_Meta-Llama-3-8B,classic-dawn-445,run
1,0.0,100.0,20.0,16.666666666666664,92.4,100.0,"{'persona_0': 18.0, 'persona_1': 19.0, 'persona_2': 25.0, 'persona_3': 17.0, 'persona_4': 21.0}",sheep_v6.4_final,VeilOfIgnorance_Meta-Llama-3-8B,fluent-gorge-450,run
1,0.0,100.0,20.0,16.666666666666664,91.2,100.0,"{'persona_0': 21.0, 'persona_1': 19.0, 'persona_2': 20.0, 'persona_3': 15.0, 'persona_4': 25.0}",sheep_v6.4_final,VeilOfIgnorance_Meta-Llama-3-8B,glorious-terrain-448,run
1,0.0,100.0,20.0,16.666666666666664,83.2,100.0,"{'persona_0': 23.0, 'persona_1': 17.0, 'persona_2': 12.0, 'persona_3': 30.0, 'persona_4': 18.0}",sheep_v6.4_final,VeilOfIgnorance_Meta-Llama-3-8B,sage-wave-446,run
1,0.0,100.0,20.0,16.666666666666664,89.60000000000001,100.0,"{'persona_0': 16.0, 'persona_1': 27.0, 'persona_2': 19.0, 'persona_3': 21.0, 'persona_4': 17.0}",sheep_v6.4_final,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,breezy-gorge-559,run
1,0.0,100.0,20.0,16.666666666666664,85.6,100.0,"{'persona_0': 26.0, 'persona_1': 16.0, 'persona_2': 27.0, 'persona_3': 14.0, 'persona_4': 17.0}",sheep_v6.4_final,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,classic-snow-555,run
1,0.0,100.0,20.0,16.666666666666664,86.8,100.0,"{'persona_0': 22.0, 'persona_1': 21.0, 'persona_2': 13.0, 'persona_3': 27.0, 'persona_4': 17.0}",sheep_v6.4_final,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,polished-fire-557,run
1,0.0,100.0,20.0,16.666666666666664,84.0,100.0,"{'persona_0': 19.0, 'persona_1': 23.0, 'persona_2': 12.0, 'persona_3': 29.0, 'persona_4': 17.0}",sheep_v6.4_final,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,rose-cloud-561,run
1,0.0,100.0,20.0,16.666666666666664,92.0,100.0,"{'persona_0': 19.0, 'persona_1': 15.0, 'persona_2': 21.0, 'persona_3': 24.0, 'persona_4': 21.0}",sheep_v6.4_final,VeilOfIgnorance_Mistral-7B-Instruct-v0.2,tough-voice-552,run
1,0.0,100.0,20.0,16.666666666666664,78.8,60.0,"{'persona_0': 25.0, 'persona_1': 28.0, 'persona_2': 10.0, 'persona_3': 10.0, 'persona_4': 27.0}",sheep_v6.4_final,VeilOfIgnorance_Phi-4,cerulean-sea-460,run
1,0.0,100.0,20.0,16.666666666666664,81.2,80.0,"{'persona_0': 24.0, 'persona_1': 29.0, 'persona_2': 22.0, 'persona_3': 10.0, 'persona_4': 15.0}",sheep_v6.4_final,VeilOfIgnorance_Phi-4,dark-yogurt-462,run
1,0.0,100.0,20.0,16.666666666666664,86.8,100.0,"{'persona_0': 29.0, 'persona_1': 20.0, 'persona_2': 19.0, 'persona_3': 19.0, 'persona_4': 13.0}",sheep_v6.4_final,VeilOfIgnorance_Phi-4,deep-fog-464,run
